LAB_ID,PREVIOUS_LAB_ID1,PREVIOUS_LAB_ID2,PREVIOUS_LAB_ID3,FIELD_ID,JOB_ID,PREVIOUS_JOB_ID1,PREVIOUS_JOB_ID2,PREVIOUS_JOB_ID3,SUBMITTER,PROJECT_NAME,DATE_SUBMITTED,COLLECTION,COLLECTION_ID,CONTINENT,COUNTRY,STATE_PROVINCE,COUNTY,DISTRICT_NAME,DEPOSIT_NAME,MINE_NAME,DISTRICT_NAME_COLLECT,DEPOSIT_NAME_COLLECT,MINE_NAME_COLLECT,LOCATE_DESC,LATITUDE,LONGITUDE,DATUM,LATITUDE_COLLECT,LONGITUDE_COLLECT,DATUM_COLLECT,COORDINATES_QUAL,COORDINATES_SOURCE,PRIMARY_CLASS,SYSTEM_TYPE,DEPOSIT_TYPE,SAMPLE_DESC,Al_pct_AES_ST,Ca_pct_AES_ST,Fe_pct_AES_ST,K_pct_AES_ST,Mg_pct_AES_ST,Mn_pct_AES_ST,P_pct_AES_ST,S_pct_AES_ST,Si_pct_AES_ST,Ti_pct_AES_ST,F_pct_ISE_Fuse,Ag_ppm_MS_ST,As_ppm_MS_ST,Au_ppm,Au_AM,B_ppm_AES_ST,Ba_ppm_AES_ST,Be_ppm_AES_ST,Bi_ppm_MS_ST,Cd_ppm_MS_ST,Ce_ppm_MS_ST,Co_ppm_MS_ST,Cr_ppm_AES_ST,Cs_ppm_MS_ST,Cu_ppm_AES_ST,Dy_ppm_MS_ST,Er_ppm_MS_ST,Eu_ppm_MS_ST,Ga_ppm_MS_ST,Gd_ppm_MS_ST,Ge_ppm_MS_ST,Hf_ppm_MS_ST,Ho_ppm_MS_ST,In_ppm_MS_ST,La_ppm_MS_ST,Li_ppm_AES_ST,Lu_ppm_MS_ST,Mo_ppm_MS_ST,Nb_ppm_MS_ST,Nd_ppm_MS_ST,Ni_ppm_AES_ST,Pb_ppm_MS_ST,Pd_ppm_FA_MS,Pr_ppm_MS_ST,Pt_ppm_FA_MS,Rb_ppm_MS_ST,Re_ppm_MS_HF,Sb_ppm_MS_ST,Sc_ppm_AES_ST,Se_ppm_MS_ST,Sm_ppm_MS_ST,Sn_ppm_MS_ST,Sr_ppm_AES_ST,Ta_ppm_MS_ST,Tb_ppm_MS_ST,Te_ppm_MS_ST,Th_ppm_MS_ST,Tl_ppm_MS_ST,Tm_ppm_MS_ST,U_ppm_MS_ST,V_ppm_AES_ST,W_ppm_MS_ST,Y_ppm_MS_ST,Yb_ppm_MS_ST,Zn_ppm_AES_ST,Zr_ppm_AES_ST
C447647,,,,RM1472,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23740,Oceania,Australia,Western Australia,,Mount Magnet,,Hill 50 Morning Star & Mt. Magnet,Mount Magnet,Hill 50 Bar,Hill 50 gold mine,"Mars Bar, 204/B Stope",-28.0295,117.83261,WGS84,-28.05,117.83333,,1000 m,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10280670, orebody, M. Granitto",rock,Orogenic,"Orogenic Au, barren quartz vein",Mineralized iron formation; large masses and splotches of pyrrhotite in quartz; sulfide amount approx 70%.,0.05,1.55,35.9,0.02,0.54,0.0461,0.13,24.5,12.3,-0.01,,-1.0,22.0,,,180.0,41.8,-5.0,0.7,-0.2,5.3,25.4,17.0,0.4,170.0,0.9,0.51,0.49,0.54,0.96,3.0,-1.0,0.18,-0.2,2.6,-10.0,-0.05,14.0,0.2,3.0,42.0,26.0,,0.67,,0.8,,3.4,-5.0,7.0,0.9,-1.0,130.0,-0.5,0.15,3.0,0.2,-0.5,0.05,0.13,28.0,7.0,4.5,0.4,32.0,1.3
C447648,,,,RM1473,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23742,Oceania,Australia,Western Australia,,Mount Magnet,,Hill 50 Morning Star & Mt. Magnet,Mount Magnet,Hill 50 Bar,Hill 50 gold mine,"Mars Bar, 204/B Stope",-28.0295,117.83261,WGS84,-28.05,117.83333,,1000 m,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10280670, orebody, M. Granitto",rock,Orogenic,"Orogenic Au, sulfidized Fe-BIF","Four to six samples, magnetite-rich BIF; finely banded (or bedded) calcareous siltstone with thin bands of pyrite; pyrite runs from extremely fine size particles to microscopic size particles; siliceous; sulfides approx 80%",0.06,4.85,28.1,0.02,1.07,0.116,0.04,4.9,16.7,-0.01,,-1.0,-5.0,,,138.0,2.2,-5.0,0.2,-0.2,4.6,1.3,-10.0,0.2,43.0,1.08,0.81,0.45,1.9,0.9,4.0,-1.0,0.23,-0.2,2.0,-10.0,0.12,7.0,0.4,2.6,13.0,9.0,,0.59,,0.6,,1.5,-5.0,-5.0,0.7,-1.0,99.7,-0.5,0.15,-0.5,0.1,-0.5,0.13,-0.05,33.0,17.0,6.4,0.9,26.0,1.4
C447649,,,,RM1474,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23744,Oceania,Australia,Western Australia,,Mount Magnet,,Hill 50 Morning Star & Mt. Magnet,Mount Magnet,Hill 50 Bar,Hill 50 gold mine,"Hill 50 Bar, 6 level",-28.0295,117.83261,WGS84,-28.05,117.83333,,1000 m,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10280670, orebody, M. Granitto",rock,Orogenic,Orogenic Au,"Three samples, mineralized iron formation; fine grain to massive pyrite with calcite pods in quartz; sulfide approx 80%.",0.29,6.58,30.5,0.02,1.72,0.122,-0.01,14.8,9.53,-0.01,,1.0,-5.0,,,145.0,44.3,-5.0,1.3,0.3,11.6,8.2,-10.0,2.4,35.0,1.53,1.08,0.78,2.12,1.4,2.0,-1.0,0.34,-0.2,5.1,-10.0,0.18,27.0,0.1,5.9,27.0,-5.0,,1.45,,3.1,,1.9,-5.0,-5.0,1.4,-1.0,753.0,-0.5,0.22,-0.5,0.1,-0.5,0.16,0.08,106.0,3.0,7.4,1.3,68.0,2.0
C447650,,,,RM1475,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23738,Oceania,Australia,Western Australia,,Mount Magnet,,Hill 50 Morning Star & Mt. Magnet,Mount Magnet,Hill 50 Bar,Hill 50 gold mine,"Perseverance Bar, 305/1 leading stope",-28.0295,117.83261,WGS84,-28.05,117.83333,,1000 m,"1) Wikipedia, WGS84, M. Bennett; 2) Mineral Resource Deposit Database Deposit ID 10280670, orebody, M. Granitto",rock,Orogenic,Orogenic Au,"One very large sample, mineralized banded iron formation (BIF); fine grain massive pyrrhotite in broad feathery bands, in calcite and quartz; sulfides approx 70%",0.18,9.71,25.4,-0.01,0.25,0.192,0.09,15.6,14.3,-0.01,,6.0,5.0,,,129.0,5.1,-5.0,0.2,0.3,8.4,5.5,-10.0,-0.1,221.0,1.49,1.09,1.03,1.57,1.42,2.0,-1.0,0.32,-0.2,4.0,-10.0,0.15,48.0,-0.1,5.2,29.0,12.0,,1.08,,0.4,,0.9,-5.0,-5.0,1.3,3.0,163.0,-0.5,0.23,2.2,0.2,-0.5,0.13,-0.05,38.0,-1.0,9.3,1.1,12.0,3.5
C447652,,,,RM1476,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,CHUGUI_1,South America,Chile,Antofagasta,El Loa,Chuquicamata,,Chuquicamata mine,Chuquicamata,Chuquicamata,Chuquicamata,,-22.2871,-68.8991,WGS84,22.28944,-68.90111,,Exact,"1) Colorado School of Mines collection; 2) Open-File Report 2017-1079 ID 549, mine, M. Granitto",rock,Porphyry Cu-Mo-Au,Porphyry Cu,"Antlerite-chalcocite-copper wad-calcite veins;numerous veins and veinlets of brochatite, possibly atacamite, with malachite; in quartz and K, Al-silicate rock matrix; brecciated; glue line cuts across the full specimen; possibly isolated patches of chalcocite in several of the major veins",5.61,0.1,1.14,2.46,0.23,0.0059,0.04,2.5,25.7,0.09,,2.0,129.0,,,24.0,299.0,-5.0,2.2,1.0,28.5,1.3,-10.0,2.1,151000.0,0.86,0.43,0.43,20.7,1.36,3.0,2.0,0.14,0.2,15.4,-10.0,0.07,44.0,3.5,12.3,15.0,72.0,,3.24,,124.0,,5.3,-5.0,-5.0,2.1,4.0,193.0,-0.5,0.17,1.0,3.1,0.5,0.06,2.59,34.0,43.0,4.0,0.4,259.0,59.2
C447653,,,,RM1480,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,19357,South America,Chile,Antofagasta,El Loa,Chuquicamata,,Chuquicamata mine,Chuquicamata,Chuquicamata,Chuquicamata,,-22.2871,-68.8991,WGS84,22.28944,-68.90111,,Exact,"1) Colorado School of Mines collection; 2) Open-File Report 2017-1079 ID 549, mine, M. Granitto",rock,Porphyry Cu-Mo-Au,Porphyry Cu,"Sericitically altered Este porphyry (over potassic alt?) cut by D vein (pyrite-enargite-chalcocite-quartz); sample and slabbed piece; one thick slab; massive pyrite with black altered chalcopyrite inclusions in highly altered K, Al-silicate rock matrix; sulfide approx 50%",3.51,1.54,19.1,1.65,0.18,0.008,0.04,23.1,17.2,0.07,,6.0,3160.0,,,105.0,871.0,-5.0,2.6,1.6,12.3,71.9,-10.0,1.0,7970.0,0.7,0.43,0.26,25.8,0.73,2.0,1.0,0.14,1.4,6.9,-10.0,0.06,8.0,2.1,5.3,16.0,78.0,,1.36,,76.7,,5.4,-5.0,9.0,0.9,2.0,397.0,-0.5,0.11,-0.5,2.9,-0.5,0.06,1.27,47.0,14.0,3.9,0.4,116.0,44.8
C447654,,,,RM1493,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,12523FW,North America,Canada,Yukon Territory,,Selwyn Mountains,Tom,Tom claims,Watson Lake,Tom Deposit,Tom deposit,,63.16663,-130.15217,WGS84,63.16667,-130.2,WGS84,1000 m,"1) Mindat.org, loc, M. Bennett; 2) Mineral Resource Deposit Database Deposit ID 10303143, ore body, M. Granitto",rock,Basin brine path,Sedimentary exhalative Zn-Pb,"HW and FW, two samples; finely banded pyrite, barite and sphalerite in black silicified shale; sulfide approx 30%",3.63,0.18,2.12,0.34,0.03,0.003,0.07,6.0,29.4,0.19,,1.0,48.0,,,22.0,74300.0,-5.0,0.2,41.3,34.4,11.3,84.0,1.9,68.0,2.15,1.47,14.1,15.7,2.82,7.0,2.0,0.45,0.3,24.9,-10.0,0.21,15.0,6.0,21.2,62.0,293.0,,5.27,,15.6,,17.6,-5.0,13.0,3.8,6.0,89.6,-0.5,0.37,-0.5,4.9,10.2,0.2,4.26,487.0,-1.0,13.9,1.5,67200.0,67.8
C447655,,,,RM1494,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,12584,North America,Canada,Yukon Territory,,Watson Lake,,Howard's Pass,Watson Lake,Howard's Pass,Howard's Pass,,62.44992,-129.18538,WGS84,61.47583,-129.40222,WGS84,,"1) Mindat.org, loc, M. Bennett; 2) Mineral Resource Deposit Database Deposit ID 10303158, ore body, M. Granitto",rock,Basin brine path,Sedimentary exhalative Zn-Pb,Mostly high organic black shale with microscopic pyrite and sphalerite(?); sulfide approx 30%; thin white stringers throughout,1.16,0.34,10.9,0.75,0.09,0.0134,0.06,15.1,18.9,0.06,,3.0,90.0,,,91.0,534.0,-5.0,0.2,180.0,13.5,4.7,22.0,0.5,117.0,1.33,0.73,0.28,4.78,1.88,6.0,-1.0,0.25,-0.2,6.1,-10.0,0.07,41.0,1.9,9.5,108.0,10400.0,,2.09,,21.7,,12.2,-5.0,9.0,2.1,-1.0,7.9,-0.5,0.25,-0.5,2.4,31.3,0.08,8.04,697.0,-1.0,7.7,0.6,54500.0,24.0
C447656,,,,RM1495,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,12587,North America,Canada,Yukon Territory,,Watson Lake,,Howard's Pass,Watson Lake,Howard's Pass,Howard's Pass,,62.44992,-129.18538,WGS84,61.47583,-129.40222,,,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10303158, ore body, M. Granitto",rock,Basin brine path,Sedimentary exhalative Zn-Pb,"Black, highly organic shale with tiny to microscopic pyrite widely scattered throughout; some fine banding; also massive fine grain pyrite banding; sulfide approx 30%; highly calcareous; dehydration cracks prominent",0.95,7.96,6.31,0.62,0.1,0.0288,0.2,14.7,7.28,0.08,,5.0,92.0,,,39.0,208.0,-5.0,0.3,351.0,12.2,11.3,27.0,0.5,72.0,1.74,0.95,0.31,2.89,2.16,2.0,-1.0,0.33,0.8,6.5,-10.0,0.1,27.0,2.0,10.1,141.0,279000.0,,2.17,,18.5,,16.5,-5.0,9.0,2.1,2.0,56.6,-0.5,0.3,-0.5,1.9,27.8,0.12,8.25,283.0,-1.0,14.9,0.7,62100.0,30.7
C447657,,,,RM1496,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,12592,North America,Canada,Yukon Territory,,Watson Lake,,Howard's Pass,Watson Lake,Howard's Pass,Howard's Pass,,62.44992,-129.18538,WGS84,61.47583,-129.40222,,,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10303158, ore body, M. Granitto",rock,Basin brine path,Sedimentary exhalative Zn-Pb,"Massive, extremely fine grain swirls of a mixture of pyrite, sphalerite, galena and possibly arsenopyrite all in Mg, Al-silicate rock; sulfide approx 70%; coarsely banded",0.17,0.35,6.85,0.07,-0.01,0.0087,0.23,20.6,10.5,-0.01,,337.0,256.0,,,12.0,1280.0,-5.0,0.2,968.0,55.5,115.0,124.0,0.7,2030.0,3.19,1.35,5.53,27.4,4.4,43.0,-1.0,0.54,18.0,25.3,-10.0,0.1,36.0,-0.1,26.2,76.0,282000.0,,6.73,,4.6,,1460.0,-5.0,120.0,5.5,113.0,103.0,-0.5,0.62,-0.5,0.1,45.1,0.15,23.4,559.0,5.0,15.3,0.9,176000.0,1.5
C447658,,,,RM1497,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,21858,North America,Canada,Ontario,,Sudbury,Copper Cliff South,Copper Cliff South,Copper Cliff,Copper Cliff Offset,South mine copper deposit,2800 ft level,46.45916,-81.07895,WGS84,46.4625,-81.4165,,100 m,"1) Mineral-resources.FindTheBest.com, M. Bennett; 2) Mineral Resource Deposit Database Deposit ID 10024471, mine, M. Granitto",rock,Volcanogenic seafloor,Massive sulfide,One sample disseminated pentlandite-pyrrhotite in quartz diorite at contact of offset; high copper ore; isolated splotches of massive pyrrhotite with clouds of fine grain magnetite all in a dark fine grain rock; sulfide approx 20%,6.63,2.74,14.6,1.47,1.64,0.0703,0.06,6.7,22.5,0.37,,7.0,-5.0,,,67.0,548.0,-5.0,5.5,1.3,64.1,384.0,160.0,16.5,6740.0,3.48,2.03,1.12,17.8,4.36,2.0,4.0,0.67,-0.2,32.8,38.0,0.29,3.0,6.7,28.6,11900.0,77.0,,7.31,,109.0,,1.5,15.0,18.0,5.2,4.0,261.0,-0.5,0.61,2.7,8.8,1.4,0.26,2.26,123.0,-1.0,18.1,2.0,95.0,154.0
C447659,,,,RM1498,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,21859,North America,Canada,Ontario,,Sudbury,Copper Cliff South,Copper Cliff South,Copper Cliff,Copper Cliff Offset,South mine copper deposit,,46.45916,-81.07895,WGS84,46.4625,-81.4165,,100 m,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10024471, mine, M. Granitto",rock,Volcanogenic seafloor,Massive sulfide,"Two samples; stringery mineralization and unmineralized quartz diorite; black, fine grain metamorphic(?) rock with white quartz vein containing scattered pyrrhotite and chalcopyrite grains; microscopic pyrrhotite well scattered throughout dark matrix; sulfide approx 20%",4.97,0.49,11.9,1.78,0.87,0.0593,0.03,2.9,29.7,0.23,,10.0,260.0,,,58.0,458.0,-5.0,41.1,7.9,37.4,144.0,53.0,18.0,16700.0,1.99,1.02,0.49,14.2,2.83,1.0,3.0,0.36,0.5,18.8,51.0,0.12,3.0,4.5,16.9,5940.0,79.0,,4.44,,135.0,,3.4,8.0,13.0,3.2,11.0,91.8,-0.5,0.39,12.1,7.8,3.7,0.12,2.62,59.0,-1.0,9.6,0.8,187.0,110.0
C447660,,,,RM1499,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,21861,North America,Canada,Ontario,,Sudbury,Copper Cliff South,Copper Cliff South,Copper Cliff,Copper Cliff Offset,South mine copper deposit,,46.45916,-81.07895,WGS84,46.4625,-81.4165,,100 m,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10024471, mine, M. Granitto",rock,Volcanogenic seafloor,Massive sulfide,"Two pieces; evolithic(?) mafic inclusions in quartz diorite (GP 15 mine scale); abundant plotches of pyrrhotite widely scattered throughout dark grey Al, Ca, Mg-silicate rock; chalcopyrite is thinly and widely scattered throughout rock; abundant clouds and isolated patches of magnetite also present; sulfide approx 40%",4.66,1.37,24.1,1.31,0.91,0.0704,0.03,15.0,14.5,0.25,,18.0,-5.0,,,123.0,394.0,-5.0,16.0,6.6,39.3,613.0,121.0,12.4,27400.0,2.07,1.29,0.65,12.8,2.6,1.0,3.0,0.41,0.4,20.7,30.0,0.18,4.0,4.7,17.1,19600.0,39.0,,4.5,,106.0,,1.2,10.0,45.0,3.1,8.0,149.0,-0.5,0.37,9.8,6.4,1.5,0.18,1.91,121.0,-1.0,11.1,1.3,232.0,89.3
C447662,,,,RM1500,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,22857,North America,Canada,British Columbia,,Osoyoos,Brenda,Brenda,Peachland,Brenda,Brenda mine,,49.87778,-120.00556,WGS84,49.87778,-120.00556,WGS84,,"1) Mindat.org, converted to decimal format using www.rcn.montana.edu/resources/tools/coordinates, M. Bennett; 2) Mineral Resource Deposit Database Deposit ID 101817915, ore body, M. Granitto",rock,Porphyry Cu-Mo-Au,Porphyry Cu-Mo,Molybdenum deposit; seven specimens showing outcrop and underlying ore; microscopic to medium chalcopyrite blebs well scattered throughoutdark grey quartz matrix; also microscopic to tiny molybdenite blebs in thin stringers throughout quartz; sulfide approx 10%,0.53,2.41,1.64,0.17,0.02,0.0241,-0.01,3.4,38.1,-0.01,,7.0,17.0,,,19.0,36.1,-5.0,5.2,30.6,12.6,4.7,-10.0,0.3,14900.0,1.57,1.02,0.11,1.95,1.46,2.0,-1.0,0.32,0.9,6.7,-10.0,0.12,28300.0,0.5,6.7,13.0,38.0,,1.6,,7.8,,0.6,7.0,60.0,1.7,20.0,35.7,-0.5,0.23,1.5,0.7,-0.5,0.12,22.6,10.0,510.0,8.9,1.0,126.0,0.8
C447663,,,,RM1504,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23174,North America,Canada,Ontario,,Thunder Bay,,Winston Lake mine,Thunder Bay,Schreiber,Winston Lake zinc deposit,,48.96945,-87.38612,WGS84,48.98333,-87.36667,WGS84,,"1) Mindat.org, loc, M. Bennett; 2) Mineral Resource Deposit Database Deposit ID 10056490, minesite, M. Granitto",rock,Volcanogenic seafloor,Zn-Cu massive sulfide,"Hanging wall massive sulfides; Zn-Cu-Ag ore; one of ten samples in a shipment to R.W.H. from R.C. Bell, Inco Exploration, summer 1992; see additional samples from Winston Lake in sto 22F; essentially a massive, coarsely crystalline sphalerite with isolated blebs of chalcopyrite scattered throughout; one ferberite crystal observed in quartz at one end of sample; sulfide approx 90%",0.11,0.06,8.96,0.03,0.01,0.0635,0.01,32.1,0.59,-0.01,,31.0,37.0,,,42.0,-0.5,-5.0,1.9,1110.0,1.6,406.0,-10.0,-0.1,6240.0,-0.05,-0.05,-0.05,241.0,0.09,27.0,-1.0,-0.05,176.0,0.5,-10.0,-0.05,6.0,0.1,0.9,7.0,15.0,,0.21,,0.3,,1.3,-5.0,438.0,0.2,3310.0,5.7,-0.5,-0.05,-0.5,-0.1,-0.5,-0.05,-0.05,-5.0,-1.0,-0.5,-0.1,558000.0,1.2
C447664,,,,RM1505,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23175,North America,Canada,Ontario,,Thunder Bay,,Winston Lake mine,Thunder Bay,Schreiber,Winston Lake zinc deposit,,48.96945,-87.38612,WGS84,48.98333,-87.36667,,,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10056490, minesite, M. Granitto",rock,Volcanogenic seafloor,Zn-Cu massive sulfide,"High copper ore; Zn-Cu-Ag ore; one of ten samples from R.C. Bell, Inco Exploration, summer 1992; massive microcrystalline pyrrhotite mixed with chalcopyrite and sphalerite; maybe some arsenopyrite(?); the magnetism of the pyrrhotite appears to be too strong and may be inhanced by clouds of magnetite which are difficult to distinguish from other minerals in sample; sulfide approx 70%",0.11,0.08,39.5,0.05,0.92,0.0432,0.02,35.1,0.74,-0.01,,62.0,21300.0,,,177.0,1.6,-5.0,65.3,203.0,46.5,72.1,-10.0,-0.1,17800.0,8.76,3.79,0.41,49.3,7.72,21.0,-1.0,1.52,122.0,16.9,-10.0,0.2,4.0,0.2,31.2,748.0,48.0,,6.71,,0.3,,5.8,-5.0,659.0,7.6,1590.0,1.8,-0.5,1.41,1.6,-0.1,-0.5,0.4,0.05,-5.0,-1.0,35.8,2.1,88100.0,3.3
C447665,,,,RM1506,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23176,North America,Canada,Ontario,,Thunder Bay,,Winston Lake mine,Thunder Bay,Schreiber,Winston Lake zinc deposit,,48.96945,-87.38612,WGS84,48.98333,-87.36667,,,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10056490, minesite, M. Granitto",rock,Volcanogenic seafloor,Zn-Cu massive sulfide,"Zn-Cu-Ag ore; high pyrrhotite; one of ten samples in a shipment to R.W.H. from R.C. Bell, Inco Exploration, summer 1992; mostly massive, coarsely crystalline pyrrhotite with inclusions of sphalerite(?) and a Ca, Mg, Al-silicate rock; sulfide approx 90%",0.74,0.99,49.0,0.12,0.82,0.0254,0.03,32.4,1.43,-0.01,,23.0,121.0,,,237.0,14.3,-5.0,14.4,72.9,425.0,230.0,-10.0,0.2,6980.0,14.9,4.3,1.75,82.0,35.0,10.0,-1.0,2.01,43.6,156.0,-10.0,0.29,2.0,-0.1,236.0,305.0,16.0,,54.9,,5.6,,2.2,-5.0,617.0,49.1,60.0,5.7,-0.5,3.92,1.5,-0.1,1.1,0.43,0.07,28.0,-1.0,45.5,2.6,29900.0,1.1
C447666,,,,RM1507,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23234,North America,Canada,Ontario,,Abitibi Greenstone Belt,,unknown,Cochrane,,,"Dundonald Township, NE of Timmins",49.71667,-79.96639,WGS84,48.63334,-80.83334,,,"1) Firstnickel.com/index.php?page=dundonald, approx, M. Bennett; 2) Mineral Resource Deposit Database Deposit ID 10039379, site, M. Granitto",rock,Mafic magmatic,Komatiitic Ni-Cu,"Massive and disseminated sulfides; from a shipment by R.C. Bell, Ontario; pentlandite in a small vein as well as thinly scattered throughout silicate rock; sulfide approx 10%",3.06,4.11,14.6,0.02,7.23,0.206,-0.01,10.8,12.4,0.2,,1.0,312.0,,,70.0,1.7,-5.0,1.5,0.8,2.5,1400.0,822.0,0.4,920.0,1.4,0.94,0.17,6.35,1.03,9.0,-1.0,0.29,0.2,0.9,12.0,0.14,5.0,0.5,2.2,121000.0,7.0,,0.41,,1.0,,0.6,23.0,24.0,0.8,2.0,2.2,-0.5,0.19,4.7,0.1,-0.5,0.13,-0.05,144.0,-1.0,7.4,0.9,100.0,18.6
C447667,,,,RM1508,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Colorado School of Mines Ransome Collection,23671,North America,Canada,Ontario,,Abitibi Greenstone Belt,,unknown,Cochrane,,,"Dundonald Township, NE of Timmins",49.71667,-79.96639,WGS84,48.63334,-80.83334,,,"1) Colorado School of Mines collection; 2) Mineral Resource Deposit Database Deposit ID 10039379, site, M. Granitto",rock,Mafic magmatic,Komatiitic Ni-Cu,Nickel showing in komatiitic lava; pyrite-pentlandite-millerite without spinifex texture; solid massive pentlandite possibly with small amount of pyrrhotite; sulfide approx 90+%,0.14,1.59,22.4,0.02,1.96,0.0449,-0.01,25.5,4.74,-0.01,,4.0,810.0,,,105.0,0.7,-5.0,5.4,0.5,0.1,3270.0,1380.0,-0.1,4100.0,-0.05,-0.05,-0.05,2.86,-0.05,39.0,-1.0,-0.05,1.0,-0.1,-10.0,-0.05,19.0,-0.1,0.1,270000.0,9.0,,-0.05,,0.2,,4.4,-5.0,54.0,-0.1,2.0,-0.1,-0.5,-0.05,11.6,-0.1,1.1,-0.05,-0.05,15.0,-1.0,-0.5,-0.1,48.0,-0.5
C447668,,,,RM1516,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Mackay-Keck Ore Deposits Collection,SACATON1,North America,United States,Arizona,Pinal,Casa Grande,Sacaton,Sacaton,,,Sacaton,,32.95465,-111.8166,WGS84,32.81621,-111.2845,,100 m,"1) iTouchMap.com, approx, A. Orkild-Norton; 2) Mineral Resource Deposit Database Deposit ID 10283179, ore body, M. Granitto",rock,Porphyry Cu-Mo-Au,Porphyry Cu-Mo,Pyrite-chalcocite-quartz vein in premineral granite,0.03,-0.01,32.5,0.01,-0.01,-0.001,0.01,39.9,2.29,-0.01,,25.0,8.0,,,163.0,4.3,-5.0,0.2,-0.2,1.3,44.8,-10.0,-0.1,187000.0,0.07,-0.05,-0.05,0.17,0.1,-1.0,-1.0,-0.05,-0.2,0.8,-10.0,-0.05,52.0,-0.1,0.5,88.0,92.0,,0.14,,0.4,,0.23,-5.0,69.0,0.2,-1.0,-0.1,-0.5,-0.05,-0.5,0.6,-0.5,-0.05,-0.05,-5.0,-1.0,-0.5,-0.1,19.0,-0.5
C447669,,,,RM1532,MRP16576,,,,Rare Metals Task,Critical and Rare Metals,8/1/2017,Mackay-Stanford Ore Deposits Collection,OD30304,North America,United States,Arizona,Pima,Pima,,Sierrita mine,Pima,,"Esperanza pit, owned by Duval Sulfur",,31.869453,-111.133187,WGS84,31.86786,-111.12954,,,"1) iTouchMap.com, approx, A. Orkild-Norton; 2) Mineral Deposit Database Site ID AZ00013, ctr of pit on imagery, M. Granitto",rock,Porphyry Cu-Mo-Au,Porphyry Cu-Mo,Cu sulfides,1.18,-0.01,5.3,0.63,0.04,0.0016,0.02,18.2,14.8,0.03,,89.0,48.0,,,44.0,35.0,-5.0,6.7,0.8,5.2,167.0,-10.0,0.6,338000.0,0.69,0.49,-0.05,1.98,0.55,-1.0,2.0,0.16,0.2,2.6,-10.0,0.08,313.0,1.1,2.2,22.0,-5.0,,0.6,,36.6,,0.7,5.0,45.0,0.6,5.0,-0.1,-0.5,0.11,0.7,1.4,-0.5,0.07,0.64,6.0,7.0,4.0,0.5,23.0,63.0
